method_id,method_name,class_name,software_system,filepath,start_line,end_line,Length_of_Head_Comment,Head_Comment,Length_of_the_Implementation,Method_Implementation
945,getEventSetDescriptors,JAttributeSliderBeanInfo,JHotDraw741,jhotdraw7/src/main/java/org/jhotdraw/gui/JAttributeSliderBeanInfo.java,116,117,7,/**\n   * Gets the bean's <code>EventSetDescriptor</code>s.\n   *\n   * @return  An array of EventSetDescriptors describing the kinds of\n   * events fired by this bean.  May return null if the information\n   * should be obtained by automatic analysis.\n   */,2,  public EventSetDescriptor[] getEventSetDescriptors() {\n    return getEdescriptor();\n
948,outcode,Geom,JHotDraw741,jhotdraw7/src/main/java/org/jhotdraw/geom/Geom.java,173,188,16,"/**\n   * This method computes a binary OR of the appropriate mask values\n   * indicating, for each side of Rectangle r1, whether or not the\n   * Rectangle r2 is on the same side of the edge as the rest\n   * of this Rectangle.\n   *\n   *\n   *\n   *\n   *\n   *\n   *\n   *\n   * @return the logical OR of all appropriate out codes OUT_RIGHT, OUT_LEFT, OUT_BOTTOM,\n   * OUT_TOP.\n   */",13,"  public static int outcode(Rectangle r1, Rectangle r2) {\n    int outcode = 0;\n    if (r2.x > r1.x + r1.width) {\n      outcode = OUT_RIGHT;\n    } else if (r2.x + r2.width < r1.x) {\n      outcode = OUT_LEFT;\n    }\n    if (r2.y > r1.y + r1.height) {\n      outcode |= OUT_BOTTOM;\n    } else if (r2.y + r2.height < r1.y) {\n      outcode |= OUT_TOP;\n    }\n    return outcode;\n"
949,range,Geom,JHotDraw741,jhotdraw7/src/main/java/org/jhotdraw/geom/Geom.java,360,367,4,/**\n   * Constains a value to the given range.\n   * @return the constrained value\n   */,8,"  public static int range(int min, int max, int value) {\n    if (value < min) {\n      value = min;\n    }\n    if (value > max) {\n      value = max;\n    }\n    return value;\n"
950,length,Geom,JHotDraw741,jhotdraw7/src/main/java/org/jhotdraw/geom/Geom.java,408,409,3,/**\n   * Gets the distance between to points\n   */,2,"  public static double length(double x1, double y1, double x2, double y2) {\n    return sqrt(length2(x1, y1, x2, y2));\n"
951,length2,Geom,JHotDraw741,jhotdraw7/src/main/java/org/jhotdraw/geom/Geom.java,401,402,3,/**\n   * Gets the square distance between two points.\n   */,2,"  public static double length2(double x1, double y1, double x2, double y2) {\n    return (x2 - x1) * (x2 - x1) + (y2 - y1) * (y2 - y1);\n"
952,ovalAngleToPoint,Geom,JHotDraw741,jhotdraw7/src/main/java/org/jhotdraw/geom/Geom.java,535,538,3,/**\n   * Gets the point on an oval that corresponds to the given angle.\n   */,4,"  public static Point2D.Double ovalAngleToPoint(Rectangle2D.Double r, double angle) {\n    Point2D.Double center = Geom.center(r);\n    Point2D.Double p = Geom.polarToPoint2D(angle, r.width / 2, r.height / 2);\n    return new Point2D.Double(center.x + p.x, center.y + p.y);\n"
953,ovalAngleToPoint,Geom,JHotDraw741,jhotdraw7/src/main/java/org/jhotdraw/geom/Geom.java,526,529,3,/**\n   * Gets the point on an oval that corresponds to the given angle.\n   */,4,"  public static Point ovalAngleToPoint(Rectangle r, double angle) {\n    Point center = Geom.center(r);\n    Point p = Geom.polarToPoint(angle, r.width / 2, r.height / 2);\n    return new Point(center.x + p.x, center.y + p.y);\n"
954,length,Geom,JHotDraw741,jhotdraw7/src/main/java/org/jhotdraw/geom/Geom.java,415,416,3,/**\n   * Gets the distance between to points\n   */,2,"  public static double length(Point2D.Double p1, Point2D.Double p2) {\n    return sqrt(length2(p1.x, p1.y, p2.x, p2.y));\n"
955,lineContainsPoint,Geom,JHotDraw741,jhotdraw7/src/main/java/org/jhotdraw/geom/Geom.java,43,68,4,/**\n   * Tests if a point is on a line.\n   * <p>changed Werner Randelshofer 2003-11-26\n   */,21,"  public static boolean lineContainsPoint(int x1, int y1,\n      int x2, int y2,\n      int px, int py, double tolerance) {\n    Rectangle r = new Rectangle(new Point(x1, y1));\n    r.add(x2, y2);\n    r.grow(max(2, (int) ceil(tolerance)), max(2, (int) ceil(tolerance)));\n    if (!r.contains(px, py)) {\n      return false;\n    }\n    double a, b, x, y;\n    if (x1 == x2) {\n      return (abs(px - x1) <= tolerance);\n    }\n    if (y1 == y2) {\n      return (abs(py - y1) <= tolerance);\n    }\n    a = (double) (y1 - y2) / (double) (x1 - x2);\n    b = (double) y1 - a * (double) x1;\n    x = (py - b) / a;\n    y = a * px + b;\n    return (min(abs(x - px), abs(y - py)) <= tolerance);\n"
956,polarToPoint2D,Geom,JHotDraw741,jhotdraw7/src/main/java/org/jhotdraw/geom/Geom.java,517,520,3,/**\n   * Converts a polar to a point\n   */,4,"  public static Point2D.Double polarToPoint2D(double angle, double fx, double fy) {\n    double si = sin(angle);\n    double co = cos(angle);\n    return new Point2D.Double(fx * co + 0.5, fy * si + 0.5);\n"
957,pointToAngle,Geom,JHotDraw741,jhotdraw7/src/main/java/org/jhotdraw/geom/Geom.java,435,438,3,/**\n   * Gets the angle of a point relative to a rectangle.\n   */,4,"  public static double pointToAngle(Rectangle r, Point p) {\n    int px = p.x - (r.x + r.width / 2);\n    int py = p.y - (r.y + r.height / 2);\n    return atan2(py * r.width, px * r.height);\n"
958,contains,Geom,JHotDraw741,jhotdraw7/src/main/java/org/jhotdraw/geom/Geom.java,833,837,11,"/**\n   * Returns true, if rectangle 1 contains rectangle 2.\n   * <p>\n   * This method is similar to Rectangle2D.contains, but also returns true,\n   * when rectangle1 contains rectangle2 and either or both of them\n   * are empty.\n   *\n   * @param r1 Rectangle 1.\n   * @param r2 Rectangle 2.\n   * @return true if r1 contains r2.\n   */",5,"  public static boolean contains(Rectangle2D.Double r1, Rectangle2D.Double r2) {\n    return (r2.x >= r1.x &&\n        r2.y >= r1.y &&\n        (r2.x + max(0, r2.width)) <= r1.x + max(0, r1.width) &&\n        (r2.y + max(0, r2.height)) <= r1.y + max(0, r1.height));\n"
959,angleToPoint,Geom,JHotDraw741,jhotdraw7/src/main/java/org/jhotdraw/geom/Geom.java,484,502,3,/**\n   * Gets the point on a rectangle that corresponds to the given angle.\n   */,18,"  public static Point2D.Double angleToPoint(Rectangle2D.Double r, double angle) {\n    double si = sin(angle);\n    double co = cos(angle);\n    double e = 0.0001;\n    double x = 0, y = 0;\n    if (abs(si) > e) {\n      x = (1.0 + co / abs(si)) / 2.0 * r.width;\n      x = range(0, r.width, x);\n    } else if (co >= 0.0) {\n      x = r.width;\n    }\n    if (abs(co) > e) {\n      y = (1.0 + si / abs(co)) / 2.0 * r.height;\n      y = range(0, r.height, y);\n    } else if (si >= 0.0) {\n      y = r.height;\n    }\n    return new Point2D.Double(r.x + x, r.y + y);\n"
960,direction,Geom,JHotDraw741,jhotdraw7/src/main/java/org/jhotdraw/geom/Geom.java,140,154,4,"/**\n   * Returns the direction OUT_TOP, OUT_BOTTOM, OUT_LEFT, OUT_RIGHT from\n   * one point to another one.\n   */",14,"  public static int direction(double x1, double y1, double x2, double y2) {\n    int direction = 0;\n    double vx = x2 - x1;\n    double vy = y2 - y1;\n    if (vy < vx && vx > -vy) {\n      direction = OUT_RIGHT;\n    } else if (vy > vx && vy > -vx) {\n      direction = OUT_TOP;\n    } else if (vx < vy && vx < -vy) {\n      direction = OUT_LEFT;\n    } else {\n      direction = OUT_BOTTOM;\n    }\n    return direction;\n"
961,angleToPoint,Geom,JHotDraw741,jhotdraw7/src/main/java/org/jhotdraw/geom/Geom.java,460,478,3,/**\n   * Gets the point on a rectangle that corresponds to the given angle.\n   */,18,"  public static Point angleToPoint(Rectangle r, double angle) {\n    double si = sin(angle);\n    double co = cos(angle);\n    double e = 0.0001;\n    int x = 0, y = 0;\n    if (abs(si) > e) {\n      x = (int) ((1.0 + co / abs(si)) / 2.0 * r.width);\n      x = range(0, r.width, x);\n    } else if (co >= 0.0) {\n      x = r.width;\n    }\n    if (abs(co) > e) {\n      y = (int) ((1.0 + si / abs(co)) / 2.0 * r.height);\n      y = range(0, r.height, y);\n    } else if (si >= 0.0) {\n      y = r.height;\n    }\n    return new Point(r.x + x, r.y + y);\n"
962,chop,Geom,JHotDraw741,jhotdraw7/src/main/java/org/jhotdraw/geom/Geom.java,246,329,5,"/**\n   * Returns a point on the edge of the bezier path which crosses the line\n   * from the center of the bezier path to the specified point.\n   * If no edge crosses the line, the nearest C0 control point is returned.\n   */",77,"  public static Point2D.Double chop(Shape shape, Point2D.Double p) {\n    Rectangle2D bounds = shape.getBounds2D();\n    Point2D.Double ctr = new Point2D.Double(bounds.getCenterX(), bounds.getCenterY());\n    // Chopped point\n    double cx = -1;\n    double cy = -1;\n    double len = Double.MAX_VALUE;\n    // Try for points along edge\n    PathIterator i = shape.getPathIterator(new AffineTransform(), 1);\n    double[] coords = new double[6];\n    int type = i.currentSegment(coords);\n    double prevX = coords[0];\n    double prevY = coords[1];\n    double moveToX = prevX;\n    double moveToY = prevY;\n    i.next();\n    for (; !i.isDone(); i.next()) {\n      switch (i.currentSegment(coords)) {\n        case PathIterator.SEG_MOVETO:\n          moveToX = coords[0];\n          moveToY = coords[1];\n          break;\n        case PathIterator.SEG_CLOSE:\n          coords[0] = moveToX;\n          coords[1] = moveToY;\n          break;\n      }\n      Point2D.Double chop = Geom.intersect(\n          prevX, prevY,\n          coords[0], coords[1],\n          p.x, p.y,\n          ctr.x, ctr.y);\n      if (chop != null) {\n        double cl = Geom.length2(chop.x, chop.y, p.x, p.y);\n        if (cl < len) {\n          len = cl;\n          cx = chop.x;\n          cy = chop.y;\n        }\n      }\n      prevX = coords[0];\n      prevY = coords[1];\n    }\n    /*\n    if (isClosed() && size() > 1) {\n    Node first = get(0);\n    Node last = get(size() - 1);\n    Point2D.Double chop = Geom.intersect(\n    first.x[0], first.y[0],\n    last.x[0], last.y[0],\n    p.x, p.y,\n    ctr.x, ctr.y\n    );\n    if (chop != null) {\n    double cl = Geom.length2(chop.x, chop.y, p.x, p.y);\n    if (cl < len) {\n    len = cl;\n    cx = chop.x;\n    cy = chop.y;\n    }\n    }\n    }*/\n\n    // if none found, pick closest vertex\n    if (len == Double.MAX_VALUE) {\n      i = shape.getPathIterator(new AffineTransform(), 1);\n      for (; !i.isDone(); i.next()) {\n        i.currentSegment(coords);\n        double l = Geom.length2(ctr.x, ctr.y, coords[0], coords[1]);\n        if (l < len) {\n          len = l;\n          cx = coords[0];\n          cy = coords[1];\n        }\n      }\n    }\n    return new Point2D.Double(cx, cy);\n"
963,length,Geom,JHotDraw741,jhotdraw7/src/main/java/org/jhotdraw/geom/Geom.java,394,395,3,/**\n   * Gets the distance between to points\n   */,2,"  public static long length(int x1, int y1, int x2, int y2) {\n    return (long) sqrt(length2(x1, y1, x2, y2));\n"
964,grow,Geom,JHotDraw741,jhotdraw7/src/main/java/org/jhotdraw/geom/Geom.java,815,819,23,"/**\n   * Resizes the <code>Rectangle2D.Double</code> both horizontally and vertically.\n   * <p>\n   * This method modifies the <code>Rectangle2D.Double</code> so that it is\n   * <code>h</code> units larger on both the left and right side,\n   * and <code>v</code> units larger at both the top and bottom.\n   * <p>\n   * The new <code>Rectangle2D.Double</code> has (<code>x&nbsp;-&nbsp;h</code>,\n   * <code>y&nbsp;-&nbsp;v</code>) as its top-left corner, a\n   * width of\n   * <code>width</code>&nbsp;<code>+</code>&nbsp;<code>2h</code>,\n   * and a height of\n   * <code>height</code>&nbsp;<code>+</code>&nbsp;<code>2v</code>.\n   * <p>\n   * If negative values are supplied for <code>h</code> and\n   * <code>v</code>, the size of the <code>Rectangle2D.Double</code>\n   * decreases accordingly.\n   * The <code>grow</code> method does not check whether the resulting\n   * values of <code>width</code> and <code>height</code> are\n   * non-negative.\n   * @param h the horizontal expansion\n   * @param v the vertical expansion\n   */",5,"  public static void grow(Rectangle2D.Double r, double h, double v) {\n    r.x -= h;\n    r.y -= v;\n    r.width += h * 2d;\n    r.height += v * 2d;\n"
965,outcode,Geom,JHotDraw741,jhotdraw7/src/main/java/org/jhotdraw/geom/Geom.java,207,222,16,"/**\n   * This method computes a binary OR of the appropriate mask values\n   * indicating, for each side of Rectangle r1, whether or not the\n   * Rectangle r2 is on the same side of the edge as the rest\n   * of this Rectangle.\n   *\n   *\n   *\n   *\n   *\n   *\n   *\n   *\n   * @return the logical OR of all appropriate out codes OUT_RIGHT, OUT_LEFT, OUT_BOTTOM,\n   * OUT_TOP.\n   */",13,"  public static int outcode(Rectangle2D.Double r1, Rectangle2D.Double r2) {\n    int outcode = 0;\n    if (r2.x > r1.x + r1.width) {\n      outcode = OUT_RIGHT;\n    } else if (r2.x + r2.width < r1.x) {\n      outcode = OUT_LEFT;\n    }\n    if (r2.y > r1.y + r1.height) {\n      outcode |= OUT_BOTTOM;\n    } else if (r2.y + r2.height < r1.y) {\n      outcode |= OUT_TOP;\n    }\n    return outcode;\n"
966,direction,Geom,JHotDraw741,jhotdraw7/src/main/java/org/jhotdraw/geom/Geom.java,119,133,4,"/**\n   * Returns the direction OUT_TOP, OUT_BOTTOM, OUT_LEFT, OUT_RIGHT from\n   * one point to another one.\n   */",14,"  public static int direction(int x1, int y1, int x2, int y2) {\n    int direction = 0;\n    int vx = x2 - x1;\n    int vy = y2 - y1;\n    if (vy < vx && vx > -vy) {\n      direction = OUT_RIGHT;\n    } else if (vy > vx && vy > -vx) {\n      direction = OUT_TOP;\n    } else if (vx < vy && vx < -vy) {\n      direction = OUT_LEFT;\n    } else {\n      direction = OUT_BOTTOM;\n    }\n    return direction;\n"
968,range,Geom,JHotDraw741,jhotdraw7/src/main/java/org/jhotdraw/geom/Geom.java,374,381,4,/**\n   * Constains a value to the given range.\n   * @return the constrained value\n   */,8,"  public static double range(double min, double max, double value) {\n    if (value < min) {\n      value = min;\n    }\n    if (value > max) {\n      value = max;\n    }\n    return value;\n"
969,angle,Geom,JHotDraw741,jhotdraw7/src/main/java/org/jhotdraw/geom/Geom.java,453,454,3,/**\n   * Gets the angle of the specified line.\n   */,2,"  public static double angle(double x1, double y1, double x2, double y2) {\n    return atan2(y2 - y1, x2 - x1);\n"
970,lineContainsPoint,Geom,JHotDraw741,jhotdraw7/src/main/java/org/jhotdraw/geom/Geom.java,75,104,4,/**\n   * Tests if a point is on a line.\n   * <p>changed Werner Randelshofer 2003-11-26\n   */,25,"  public static boolean lineContainsPoint(double x1, double y1,\n      double x2, double y2,\n      double px, double py, double tolerance) {\n    Rectangle2D.Double r = new Rectangle2D.Double(x1, y1, 0, 0);\n    r.add(x2, y2);\n    double grow = max(2, (int) ceil(tolerance));\n    r.x -= grow;\n    r.y -= grow;\n    r.width += grow * 2;\n    r.height += grow * 2;\n    if (!r.contains(px, py)) {\n      return false;\n    }\n    double a, b, x, y;\n    if (x1 == x2) {\n      return (abs(px - x1) <= tolerance);\n    }\n    if (y1 == y2) {\n      return (abs(py - y1) <= tolerance);\n    }\n    a = (double) (y1 - y2) / (double) (x1 - x2);\n    b = (double) y1 - a * (double) x1;\n    x = (py - b) / a;\n    y = a * px + b;\n    return (min(abs(x - px), abs(y - py)) <= tolerance);\n"
971,lineContainsPoint,Geom,JHotDraw741,jhotdraw7/src/main/java/org/jhotdraw/geom/Geom.java,33,36,3,/**\n   * Tests if a point is on a line.\n   */,4,"  public static boolean lineContainsPoint(int x1, int y1,\n      int x2, int y2,\n      int px, int py) {\n    return lineContainsPoint(x1, y1, x2, y2, px, py, 3d);\n"
972,polarToPoint,Geom,JHotDraw741,jhotdraw7/src/main/java/org/jhotdraw/geom/Geom.java,508,511,3,/**\n   * Converts a polar to a point\n   */,4,"  public static Point polarToPoint(double angle, double fx, double fy) {\n    double si = sin(angle);\n    double co = cos(angle);\n    return new Point((int) (fx * co + 0.5), (int) (fy * si + 0.5));\n"
973,pointToAngle,Geom,JHotDraw741,jhotdraw7/src/main/java/org/jhotdraw/geom/Geom.java,444,447,3,/**\n   * Gets the angle of a point relative to a rectangle.\n   */,4,"  public static double pointToAngle(Rectangle2D.Double r, Point2D.Double p) {\n    double px = p.x - (r.x + r.width / 2);\n    double py = p.y - (r.y + r.height / 2);\n    return atan2(py * r.width, px * r.height);\n"
975,cap,Geom,JHotDraw741,jhotdraw7/src/main/java/org/jhotdraw/geom/Geom.java,424,429,5,/**\n   * Caps the line defined by p1 and p2 by the number of units\n   * specified by radius.\n   * @return A new end point for the line.\n   */,6,"  public static Point2D.Double cap(Point2D.Double p1, Point2D.Double p2, double radius) {\n    double angle = PI / 2 - atan2(p2.x - p1.x, p2.y - p1.y);\n    Point2D.Double p3 = new Point2D.Double(\n        p2.x + radius * cos(angle),\n        p2.y + radius * sin(angle));\n    return p3;\n"
976,length2,Geom,JHotDraw741,jhotdraw7/src/main/java/org/jhotdraw/geom/Geom.java,387,388,3,/**\n   * Gets the square distance between two points.\n   */,2,"  public static long length2(int x1, int y1, int x2, int y2) {\n    return (x2 - x1) * (x2 - x1) + (y2 - y1) * (y2 - y1);\n"
991,reset,Polygon2D,JHotDraw741,jhotdraw7/src/main/java/org/jhotdraw/geom/Polygon2D.java,79,81,17,"/**\n   * Resets this <code>Polygon</code> object to an empty polygon.\n   * The coordinate arrays and the data in them are left untouched\n   * but the number of points is reset to zero to mark the old\n   * vertex data as invalid and to start accumulating new vertex\n   * data at the beginning.\n   * All internally-cached data relating to the old vertices\n   * are discarded.\n   * Note that since the coordinate arrays from before the reset\n   * are reused, creating a new empty <code>Polygon</code> might\n   * be more memory efficient than resetting the current one if\n   * the number of vertices in the new polygon data is significantly\n   * smaller than the number of vertices in the data from before the\n   * reset.\n   * @see     java.awt.Polygon#invalidate\n   * \n   */",3,  public void reset() {\n    npoints = 0;\n    invalidate();\n
993,contains,Polygon2D,JHotDraw741,jhotdraw7/src/main/java/org/jhotdraw/geom/Polygon2D.java,149,150,9,"/**\n   * Determines whether the specified {@link Point} is inside this \n   * <code>Polygon</code>.\n   * @param p the specified <code>Point</code> to be tested\n   * @return <code>true</code> if the <code>Polygon</code> contains the\n   *       <code>Point</code>; <code>false</code> otherwise.\n   * @see #contains(double, double)\n   * \n   */",2,"  public boolean contains(Point p) {\n    return contains(p.x, p.y);\n"
994,getBounds,Polygon2D,JHotDraw741,jhotdraw7/src/main/java/org/jhotdraw/geom/Polygon2D.java,136,137,9,"/**\n   * Gets the bounding box of this <code>Polygon</code>. \n   * The bounding box is the smallest {@link Rectangle} whose\n   * sides are parallel to the x and y axes of the \n   * coordinate space, and can completely contain the <code>Polygon</code>.\n   * @return a <code>Rectangle</code> that defines the bounds of this \n   * <code>Polygon</code>.\n   * \n   */",2,  public Rectangle getBounds() {\n    return getBounds2D().getBounds();\n
998,inside,Polygon2D,JHotDraw741,jhotdraw7/src/main/java/org/jhotdraw/geom/Polygon2D.java,182,184,13,"/**\n   * Determines whether the specified coordinates are contained in this \n   * <code>Polygon</code>.\n   * @param x the specified X coordinate to be tested\n   * @param y the specified Y coordinate to be tested\n   * @return {@code true} if this {@code Polygon} contains\n   *     the specified coordinates {@code (x,y)};\n   *     {@code false} otherwise.\n   * @see #contains(double, double)\n   * @deprecated As of JDK version 1.1,\n   * replaced by <code>contains(int, int)</code>.\n   * \n   */",3,"  @Deprecated\n  public boolean inside(int x, int y) {\n    return contains((double) x, (double) y);\n"
1001,contains,Polygon2D,JHotDraw741,jhotdraw7/src/main/java/org/jhotdraw/geom/Polygon2D.java,165,166,12,"/**\n   * Determines whether the specified coordinates are inside this \n   * <code>Polygon</code>.   \n   * <p>\n   * @param x the specified X coordinate to be tested\n   * @param y the specified Y coordinate to be tested\n   * @return {@code true} if this {@code Polygon} contains\n   *     the specified coordinates {@code (x,y)};\n   *     {@code false} otherwise.\n   * @see #contains(double, double)\n   * \n   */",2,"  public boolean contains(int x, int y) {\n    return contains((double) x, (double) y);\n"
1004,translate,Double,JHotDraw741,jhotdraw7/src/main/java/org/jhotdraw/geom/Polygon2D.java,362,370,8,/**\n     * Translates the vertices of the <code>Polygon</code> by\n     * <code>deltaX</code> along the x axis and by\n     * <code>deltaY</code> along the y axis.\n     * @param deltaX the amount to translate along the X axis\n     * @param deltaY the amount to translate along the Y axis\n     * \n     */,9,"    @Override\n    public void translate(double deltaX, double deltaY) {\n      for (int i = 0; i < npoints; i++) {\n        xpoints[i] += deltaX;\n        ypoints[i] += deltaY;\n      }\n      if (bounds != null) {\n        bounds.x += deltaX;\n        bounds.y += deltaY;\n"
1005,calculateBounds,Double,JHotDraw741,jhotdraw7/src/main/java/org/jhotdraw/geom/Polygon2D.java,385,401,7,/*\n     * Calculates the bounding box of the points passed to the constructor.\n     * Sets <code>bounds</code> to the result.\n     * @param xpoints[] array of <i>x</i> coordinates\n     * @param ypoints[] array of <i>y</i> coordinates\n     * @param npoints the total number of points\n     */,16,"    void calculateBounds(double xpoints[], double ypoints[], int npoints) {\n      double boundsMinX = java.lang.Double.MAX_VALUE;\n      double boundsMinY = java.lang.Double.MAX_VALUE;\n      double boundsMaxX = -java.lang.Double.MAX_VALUE;\n      double boundsMaxY = -java.lang.Double.MAX_VALUE;\n      for (int i = 0; i < npoints; i++) {\n        double x = xpoints[i];\n        boundsMinX = Math.min(boundsMinX, x);\n        boundsMaxX = Math.max(boundsMaxX, x);\n        double y = ypoints[i];\n        boundsMinY = Math.min(boundsMinY, y);\n        boundsMaxY = Math.max(boundsMaxY, y);\n      }\n      bounds = new Rectangle2D.Double(boundsMinX, boundsMinY,\n          boundsMaxX - boundsMinX,\n          boundsMaxY - boundsMinY);\n"
1006,updateBounds,Double,JHotDraw741,jhotdraw7/src/main/java/org/jhotdraw/geom/Polygon2D.java,408,421,4,"/*\n     * Resizes the bounding box to accomodate the specified coordinates.\n     * @param x,&nbsp;y the specified coordinates\n     */",13,"    void updateBounds(double x, double y) {\n      if (x < bounds.x) {\n        bounds.width = bounds.width + (bounds.x - x);\n        bounds.x = x;\n      } else {\n        bounds.width = Math.max(bounds.width, x - bounds.x);\n      // bounds.x = bounds.x;\n      }\n      if (y < bounds.y) {\n        bounds.height = bounds.height + (bounds.y - y);\n        bounds.y = y;\n      } else {\n        bounds.height = Math.max(bounds.height, y - bounds.y);\n"
1007,updateBounds,Float,JHotDraw741,jhotdraw7/src/main/java/org/jhotdraw/geom/Polygon2D.java,717,730,4,"/*\n     * Resizes the bounding box to accomodate the specified coordinates.\n     * @param x,&nbsp;y the specified coordinates\n     */",13,"    void updateBounds(float x, float y) {\n      if (x < bounds.x) {\n        bounds.width = bounds.width + (bounds.x - x);\n        bounds.x = x;\n      } else {\n        bounds.width = Math.max(bounds.width, x - bounds.x);\n      // bounds.x = bounds.x;\n      }\n      if (y < bounds.y) {\n        bounds.height = bounds.height + (bounds.y - y);\n        bounds.y = y;\n      } else {\n        bounds.height = Math.max(bounds.height, y - bounds.y);\n"
1009,Float,Float,JHotDraw741,jhotdraw7/src/main/java/org/jhotdraw/geom/Polygon2D.java,635,656,16,/**\n     * Constructs and initializes a <code>Polygon</code> from the specified\n     * parameters.\n     * @param xpoints an array of X coordinates\n     * @param ypoints an array of Y coordinates\n     * @param npoints the total number of points in the\n     *        <code>Polygon</code>\n     * @exception  NegativeArraySizeException if the value of\n     *             <code>npoints</code> is negative.\n     * @exception  IndexOutOfBoundsException if <code>npoints</code> is\n     *       greater than the length of <code>xpoints</code>\n     *       or the length of <code>ypoints</code>.\n     * @exception  NullPointerException if <code>xpoints</code> or\n     *       <code>ypoints</code> is <code>null</code>.\n     * \n     */,21,"    public Float(float xpoints[], float ypoints[], int npoints) {\n      // Fix 4489009: should throw IndexOutofBoundsException instead\n      // of OutofMemoryException if npoints is huge and > {x,y}points.length\n      if (npoints > xpoints.length || npoints > ypoints.length) {\n        throw new IndexOutOfBoundsException(""npoints > xpoints.length || "" +\n            ""npoints > ypoints.length"");\n      }\n      // Fix 6191114: should throw NegativeArraySizeException with\n      // negative npoints\n      if (npoints < 0) {\n        throw new NegativeArraySizeException(""npoints < 0"");\n      }\n      // Fix 6343431: Applet compatibility problems if arrays are not\n      // exactly npoints in length\n      this.npoints = npoints;\n      this.xpoints = new float[npoints];\n      System.arraycopy(xpoints, 0, this.xpoints, 0,\n          npoints);\n      this.ypoints = new float[npoints];\n      System.arraycopy(ypoints, 0, this.ypoints, 0,\n          npoints);\n"
1010,calculateBounds,Float,JHotDraw741,jhotdraw7/src/main/java/org/jhotdraw/geom/Polygon2D.java,694,710,7,/*\n     * Calculates the bounding box of the points passed to the constructor.\n     * Sets <code>bounds</code> to the result.\n     * @param xpoints[] array of <i>x</i> coordinates\n     * @param ypoints[] array of <i>y</i> coordinates\n     * @param npoints the total number of points\n     */,16,"    void calculateBounds(float xpoints[], float ypoints[], int npoints) {\n      float boundsMinX = java.lang.Float.MAX_VALUE;\n      float boundsMinY = java.lang.Float.MAX_VALUE;\n      float boundsMaxX = -java.lang.Float.MAX_VALUE;\n      float boundsMaxY = -java.lang.Float.MAX_VALUE;\n      for (int i = 0; i < npoints; i++) {\n        float x = xpoints[i];\n        boundsMinX = Math.min(boundsMinX, x);\n        boundsMaxX = Math.max(boundsMaxX, x);\n        float y = ypoints[i];\n        boundsMinY = Math.min(boundsMinY, y);\n        boundsMaxY = Math.max(boundsMaxY, y);\n      }\n      bounds = new Rectangle2D.Float(boundsMinX, boundsMinY,\n          boundsMaxX - boundsMinX,\n          boundsMaxY - boundsMinY);\n"
1011,translate,Float,JHotDraw741,jhotdraw7/src/main/java/org/jhotdraw/geom/Polygon2D.java,667,669,8,/**\n     * Translates the vertices of the <code>Polygon</code> by\n     * <code>deltaX</code> along the x axis and by\n     * <code>deltaY</code> along the y axis.\n     * @param deltaX the amount to translate along the X axis\n     * @param deltaY the amount to translate along the Y axis\n     * \n     */,3,"    @Override\n    public void translate(double deltaX, double deltaY) {\n      translate((float) deltaX, (float) deltaY);\n"
1012,getWindingRule,PolygonPathIteratorDouble,JHotDraw741,jhotdraw7/src/main/java/org/jhotdraw/geom/Polygon2D.java,926,927,6,/**\n     * Returns the winding rule for determining the interior of the\n     * path.\n     * @return an integer representing the current winding rule.\n     * @see PathIterator#WIND_NON_ZERO\n     */,2,    public int getWindingRule() {\n      return WIND_EVEN_ODD;\n
1013,next,PolygonPathIteratorDouble,JHotDraw741,jhotdraw7/src/main/java/org/jhotdraw/geom/Polygon2D.java,944,945,5,"/**\n     * Moves the iterator forwards, along the primary direction of\n     * traversal, to the next segment of the path when there are\n     * more points in that direction.\n     */",2,    public void next() {\n      index++;\n
1014,isDone,PolygonPathIteratorDouble,JHotDraw741,jhotdraw7/src/main/java/org/jhotdraw/geom/Polygon2D.java,935,936,5,/**\n     * Tests if there are more points to read.\n     * @return <code>true</code> if there are more points to read;\n     *      <code>false</code> otherwise.\n     */,2,    public boolean isDone() {\n      return index > poly.npoints;\n
1015,currentSegment,PolygonPathIteratorDouble,JHotDraw741,jhotdraw7/src/main/java/org/jhotdraw/geom/Polygon2D.java,966,975,18,"/**\n     * Returns the coordinates and type of the current path segment in\n     * the iteration.\n     * The return value is the path segment type:\n     * SEG_MOVETO, SEG_LINETO, or SEG_CLOSE.\n     * A <code>float</code> array of length 2 must be passed in and\n     * can be used to store the coordinates of the point(s).\n     * Each point is stored as a pair of <code>float</code> x,&nbsp;y\n     * coordinates.  SEG_MOVETO and SEG_LINETO types return one\n     * point, and SEG_CLOSE does not return any points.\n     * @param coords a <code>float</code> array that specifies the\n     * coordinates of the point(s)\n     * @return an integer representing the type and coordinates of the\n     *     current path segment.\n     * @see PathIterator#SEG_MOVETO\n     * @see PathIterator#SEG_LINETO\n     * @see PathIterator#SEG_CLOSE\n     */",10,"    public int currentSegment(float[] coords) {\n      if (index >= poly.npoints) {\n        return SEG_CLOSE;\n      }\n      coords[0] = (float) poly.xpoints[index];\n      coords[1] = (float) poly.ypoints[index];\n      if (transform != null) {\n        transform.transform(coords, 0, coords, 0, 1);\n      }\n      return (index == 0 ? SEG_MOVETO : SEG_LINETO);\n"
