method_id,method_name,class_name,software_system,filepath,start_line,end_line,Length_of_Head_Comment,Head_Comment,Length_of_the_Implementation,Method_Implementation
2896,draw,XYPlot,JFreeChart060,jfreechart-0.6.0/source/com/jrefinery/chart/XYPlot.java,215,262,8,/**\n   * Draws the XY plot on a Java 2D graphics device (such as the screen or a printer).\n   * <P>\n   * XYPlot now relies on an XYItemRenderer to draw each item in the plot.  This allows the\n   * visual representation of the plot to be changed easily.\n   * @param g2 The graphics device;\n   * @param drawArea The area within which the plot (including axis labels) should be drawn;\n   */,40,"  public void draw(Graphics2D g2, Rectangle2D drawArea) {\n    // adjust the drawing area for plot insets (if any)...\n  if (insets!=null) {\n    drawArea = new Rectangle2D.Double(drawArea.getX()+insets.left,\n              drawArea.getY()+insets.top,\n              drawArea.getWidth()-insets.left-insets.right,\n              drawArea.getHeight()-insets.top-insets.bottom);\n  }\n  // estimate the area required for drawing the axes...\n  HorizontalAxis hAxis = getHorizontalAxis();\n  VerticalAxis vAxis = getVerticalAxis();\n  double hAxisAreaHeight = hAxis.reserveHeight(g2, this, drawArea);\n  Rectangle2D vAxisArea = vAxis.reserveAxisArea(g2, this, drawArea, hAxisAreaHeight);\n    // ...and therefore what is left for the plot itself...\n  Rectangle2D plotArea = new Rectangle2D.Double(drawArea.getX()+vAxisArea.getWidth(),\n                drawArea.getY(),\n                drawArea.getWidth()-vAxisArea.getWidth(),\n                drawArea.getHeight()-hAxisAreaHeight);\n    // draw the plot background and axes...\n  drawOutlineAndBackground(g2, plotArea);\n  this.horizontalAxis.draw(g2, drawArea, plotArea);\n  this.verticalAxis.draw(g2, drawArea, plotArea);\n    // now get the data and plot it (the visual representation will depend on the renderer\n    // that has been set)...\n    XYDataset data = this.getDataset();\n    if (data!=null) {\n    Shape originalClip = g2.getClip();\n    g2.clip(plotArea);\n      drawVerticalLines(g2, plotArea);\n      drawHorizontalLines(g2, plotArea);\n      double transRangeZero = this.getVerticalValueAxis().translatedValue(Plot.ZERO, plotArea);\n      int seriesCount = data.getSeriesCount();\n      for (int series=0; series<seriesCount; series++) {\n        int itemCount = data.getItemCount(series);\n        for (int item=0; item<itemCount; item++) {\n          renderer.drawItem(g2, plotArea, this, (ValueAxis)hAxis, (ValueAxis)vAxis,\n                    data, series, item, transRangeZero);\n        }\n      }\n      g2.setClip(originalClip);\n"
2897,drawBars,VerticalBarPlot,JFreeChart060,jfreechart-0.6.0/source/com/jrefinery/chart/VerticalBarPlot.java,272,329,6,/**\n   * Draws charts bars\n   * @param g2 The graphics device;\n   * @param backgroundPlotArea The area within which will be clipped\n   * @param plotArea The area within which the plot should be drawn.\n   */,49,"  protected void drawBars(Graphics2D g2, Shape backgroundPlotArea, Rectangle2D plotArea) {\n    // now get the data and plot the bars...\n    CategoryDataset data = this.getDataset();\n    if (data!=null) {\n      Shape savedClip = g2.getClip();\n      g2.clip(backgroundPlotArea);\n      int seriesCount = data.getSeriesCount();\n      int categoryCount = data.getCategoryCount();\n      int barCount = renderer.barWidthsPerCategory(data);\n      double translatedZero = getValueAxis().translatedValue(Plot.ZERO, plotArea);\n      // work out the span dimensions for the categories...\n      double categorySpan = 0.0;\n      double categoryGapSpan = 0.0;\n      if (categoryCount>1) {\n        categorySpan = plotArea.getWidth()\n                 * (1-introGapPercent-trailGapPercent-categoryGapsPercent);\n        categoryGapSpan = plotArea.getWidth()*categoryGapsPercent;\n      }\n      else {\n        categorySpan = plotArea.getWidth()*(1-introGapPercent-trailGapPercent);\n      }\n      // work out the item span...\n      double itemSpan = categorySpan;\n      double itemGapSpan = 0.0;\n      if (seriesCount>1) {\n        if (renderer.hasItemGaps()) {\n          itemGapSpan = plotArea.getWidth()*itemGapsPercent;\n          itemSpan = itemSpan - itemGapSpan;\n        }\n      }\n      double itemWidth = itemSpan/(categoryCount*renderer.barWidthsPerCategory(data));\n      int categoryIndex = 0;\n    Iterator iterator = data.getCategories().iterator();\n    while (iterator.hasNext()) {\n    Object category = iterator.next();\n    for (int series=0; series<seriesCount; series++) {\n          renderer.drawBar(g2, plotArea, this, getValueAxis(), data, series,\n                   category, categoryIndex,\n                   translatedZero, itemWidth, categorySpan, categoryGapSpan,\n                   itemSpan, itemGapSpan);\n        }\n        categoryIndex++;\n      }\n      // draw a line at zero...\n      Line2D baseline = new Line2D.Double(plotArea.getX(), translatedZero,\n                        plotArea.getMaxX(), translatedZero);\n      g2.setStroke(new BasicStroke());\n      g2.draw(baseline);\n      g2.setClip(savedClip);\n"
2898,drawVerticalLines,XYPlot,JFreeChart060,jfreechart-0.6.0/source/com/jrefinery/chart/XYPlot.java,269,279,3,/**\n   * Support method for the draw(...) method.\n   */,10,"  private void drawVerticalLines(Graphics2D g2, Rectangle2D plotArea) {\n    // Draw any vertical lines\n    if (verticalLines != null) {\n      for (int i=0; i<verticalLines.size(); i++) {\n        g2.setPaint((Paint)verticalColors.get(i));\n        g2.setStroke(new BasicStroke(1));\n        g2.drawLine((int)getHorizontalValueAxis().translatedValue((Number)verticalLines.get(i), plotArea),\n              0,\n              (int)getHorizontalValueAxis().translatedValue((Number)verticalLines.get(i), plotArea),\n              (int)(plotArea.getHeight()));\n"
2899,getCategoryCoordinate,VerticalBarPlot,JFreeChart060,jfreechart-0.6.0/source/com/jrefinery/chart/VerticalBarPlot.java,169,190,5,/**\n   * Returns the x-coordinate (in Java 2D User Space) of the center of the specified category.\n   * @param category The index of the category of interest (first category index = 0);\n   * @param area The region within which the plot will be drawn.\n   */,18,"  public double getCategoryCoordinate(int category, Rectangle2D area) {\n    // calculate first part of result...\n    double result = area.getX() + (area.getWidth()*introGapPercent);\n    // then add some depending on how many categories...\n  int categoryCount = getDataset().getCategoryCount();\n    if (categoryCount>1) {\n    double categorySpan = area.getWidth()\n                  * (1-introGapPercent-trailGapPercent-categoryGapsPercent);\n      double categoryGapSpan = area.getWidth()*categoryGapsPercent;\n      result = result\n           + (category+0.5)*(categorySpan/categoryCount)\n           + (category)*(categoryGapSpan/(categoryCount-1));\n    }\n    else {\n      result = result\n           + (category+0.5)*area.getWidth()*(1-introGapPercent-trailGapPercent);\n    }\n    return result;\n"
2900,XYPlot,XYPlot,JFreeChart060,jfreechart-0.6.0/source/com/jrefinery/chart/XYPlot.java,84,88,5,/**\n   * Constructs an XYPlot with the specified axes (other attributes take default values).\n   * @param horizontalAxis The horizontal axis.\n   * @param verticalAxis The vertical axis.\n   */,5,"  public XYPlot(Axis horizontalAxis, Axis verticalAxis) throws AxisNotCompatibleException,\n                                 PlotNotCompatibleException\n  {\n  super(horizontalAxis, verticalAxis);\n    this.renderer = new StandardXYItemRenderer();\n"
2901,addHorizontalLine,XYPlot,JFreeChart060,jfreechart-0.6.0/source/com/jrefinery/chart/XYPlot.java,150,157,4,/**\n   * Adds a horizontal line at location with given color.\n   * @return void\n   */,7,"  public void addHorizontalLine(Number location, Paint color) {\n    if (horizontalLines == null) {\n      horizontalLines = new ArrayList();\n      horizontalColors = new ArrayList();\n    }\n    horizontalColors.add(color);\n    horizontalLines.add(location);\n"
2902,getPlotType,XYPlot,JFreeChart060,jfreechart-0.6.0/source/com/jrefinery/chart/XYPlot.java,308,309,4,/**\n   * Returns the plot type as a string.\n   * @return A short string describing the type of plot.\n   */,2,"  public String getPlotType() {\n  return ""XY Plot"";\n"
2903,draw,VerticalBarPlot,JFreeChart060,jfreechart-0.6.0/source/com/jrefinery/chart/VerticalBarPlot.java,223,254,5,/**\n   * Draws the plot on a Java 2D graphics device (such as the screen or a printer).\n   * @param g2 The graphics device.\n   * @param drawArea The area within which the plot should be drawn.\n   */,25,"  public void draw(Graphics2D g2, Rectangle2D drawArea) {\n    // adjust the drawing area for the plot insets (if any)...\n  if (insets!=null) {\n    drawArea = new Rectangle2D.Double(drawArea.getX()+insets.left,\n              drawArea.getY()+insets.top,\n              drawArea.getWidth()-insets.left-insets.right,\n              drawArea.getHeight()-insets.top-insets.bottom);\n  }\n    if ((drawArea.getWidth()>=MINIMUM_WIDTH_TO_DRAW) && (drawArea.getHeight()>=MINIMUM_HEIGHT_TO_DRAW)) {\n      // estimate the area required for drawing the axes...\n      HorizontalAxis hAxis = getHorizontalAxis();\n      VerticalAxis vAxis = getVerticalAxis();\n      double hAxisAreaHeight = hAxis.reserveHeight(g2, this, drawArea);\n      Rectangle2D vAxisArea = vAxis.reserveAxisArea(g2, this, drawArea, hAxisAreaHeight);\n      // and thus the area available for plotting...\n      Rectangle2D plotArea = new Rectangle2D.Double(drawArea.getX()+vAxisArea.getWidth(),\n                              drawArea.getY(),\n                              drawArea.getWidth()-vAxisArea.getWidth(),\n                              drawArea.getHeight()-hAxisAreaHeight);\n      Shape backgroundPlotArea = calculateBackgroundPlotArea(plotArea);\n      // draw the background and axes...\n      drawOutlineAndBackground(g2, backgroundPlotArea);\n      getCategoryAxis().draw(g2, drawArea, plotArea);\n      getValueAxis().draw(g2, drawArea, plotArea);\n      drawBars(g2, backgroundPlotArea, plotArea);\n"
2904,getMaximumHorizontalDataValue,XYPlot,JFreeChart060,jfreechart-0.6.0/source/com/jrefinery/chart/XYPlot.java,332,338,5,"/**\n   * Returns the maximum value in the domain, since this is plotted against the horizontal axis\n   * for an XYPlot.\n   * @return The maximum value to be plotted against the horizontal axis.\n   */",6,  public Number getMaximumHorizontalDataValue() {\n  Dataset data = this.getChart().getDataset();\n  if (data!=null) {\n    return Datasets.getMaximumDomainValue(data);\n  }\n  else return null;\n
2905,setRenderer,VerticalBarPlot,JFreeChart060,jfreechart-0.6.0/source/com/jrefinery/chart/VerticalBarPlot.java,109,111,4,/**\n   * Sets the renderer for the bar plot.\n   * @param renderer The renderer.\n   */,3,  public void setRenderer(VerticalBarRenderer renderer) {\n    this.renderer = renderer;\n    this.notifyListeners(new PlotChangeEvent(this));\n
2906,getMinimumVerticalDataValue,XYPlot,JFreeChart060,jfreechart-0.6.0/source/com/jrefinery/chart/XYPlot.java,347,353,5,"/**\n   * Returns the minimum value in the range, since this is plotted against the vertical axis for\n   * an XYPlot.\n   * @return The minimum value to be plotted against the vertical axis.\n   */",6,  public Number getMinimumVerticalDataValue() {\n  Dataset data = this.getChart().getDataset();\n  if (data!=null) {\n    return Datasets.getMinimumRangeValue(data);\n  }\n  else return null;\n
2907,getCategoryAxis,VerticalBarPlot,JFreeChart060,jfreechart-0.6.0/source/com/jrefinery/chart/VerticalBarPlot.java,143,144,4,/**\n   * A convenience method that returns a reference to the horizontal axis cast as a\n   * CategoryAxis.\n   */,2,  public CategoryAxis getCategoryAxis() {\n  return (CategoryAxis)horizontalAxis;\n
2908,getMinimumHorizontalDataValue,XYPlot,JFreeChart060,jfreechart-0.6.0/source/com/jrefinery/chart/XYPlot.java,317,323,5,"/**\n   * Returns the minimum value in the domain, since this is plotted against the horizontal axis\n   * for an XYPlot.\n   * @return The minimum value to be plotted against the horizontal axis.\n   */",6,  public Number getMinimumHorizontalDataValue() {\n  Dataset data = this.getChart().getDataset();\n  if (data!=null) {\n    return Datasets.getMinimumDomainValue(data);\n  }\n  else return null;\n
2909,VerticalBarPlot,VerticalBarPlot,JFreeChart060,jfreechart-0.6.0/source/com/jrefinery/chart/VerticalBarPlot.java,96,101,5,/**\n   * Standard constructor - builds a VerticalBarPlot with mostly default attributes.\n   * @param horizontalAxis The horizontal axis;\n   * @param verticalAxis The vertical axis;\n   */,5,"  public VerticalBarPlot(Axis horizontalAxis, Axis verticalAxis)\n    throws AxisNotCompatibleException, PlotNotCompatibleException\n  {\n  super(horizontalAxis, verticalAxis);\n    this.renderer = new VerticalBarRenderer();\n"
2910,getPlotType,VerticalBarPlot,JFreeChart060,jfreechart-0.6.0/source/com/jrefinery/chart/VerticalBarPlot.java,381,382,3,/**\n   * Returns a short string describing the type of plot.\n   */,2,"  public String getPlotType() {\n  return ""Bar Plot"";\n"
2911,setXYItemRenderer,XYPlot,JFreeChart060,jfreechart-0.6.0/source/com/jrefinery/chart/XYPlot.java,103,105,4,"/**\n   * Sets the item renderer, and notifies all listeners of a change to the plot.\n   * @param renderer The new renderer.\n   */",3,  public void setXYItemRenderer(XYItemRenderer renderer) {\n    this.renderer = renderer;\n    this.notifyListeners(new PlotChangeEvent(this));\n
2912,isCompatibleHorizontalAxis,VerticalBarPlot,JFreeChart060,jfreechart-0.6.0/source/com/jrefinery/chart/VerticalBarPlot.java,199,203,5,"/**\n   * Checks the compatibility of a horizontal axis, returning true if the axis is compatible with\n   * the plot, and false otherwise.\n   * @param axis The horizontal axis;\n   */",5,  public boolean isCompatibleHorizontalAxis(Axis axis) {\n  if (axis instanceof CategoryAxis) {\n    return true;\n  }\n  else return false;\n
2913,calculateBackgroundPlotArea,VerticalBarPlot,JFreeChart060,jfreechart-0.6.0/source/com/jrefinery/chart/VerticalBarPlot.java,262,263,3,/**\n   * Returns chart's backgroud area\n   */,2,  protected Shape calculateBackgroundPlotArea(Rectangle2D plotArea) {\n    return plotArea;\n
2914,drawHorizontalLines,XYPlot,JFreeChart060,jfreechart-0.6.0/source/com/jrefinery/chart/XYPlot.java,288,298,3,/**\n   * Support method for the draw(...) method.\n   */,10,"  private void drawHorizontalLines(Graphics2D g2, Rectangle2D plotArea) {\n    // Draw any horizontal lines\n    if (horizontalLines != null) {\n      for (int i=0; i<horizontalLines.size(); i++) {\n        g2.setPaint((Paint)horizontalColors.get(i));\n        g2.setStroke(new BasicStroke(1));\n        g2.drawLine(0,\n              (int)getVerticalValueAxis().translatedValue((Number)horizontalLines.get(i), plotArea),\n              (int)(plotArea.getWidth()),\n              (int)getVerticalValueAxis().translatedValue((Number)horizontalLines.get(i), plotArea));\n"
2915,setVerticalAxis,VerticalBarPlot,JFreeChart060,jfreechart-0.6.0/source/com/jrefinery/chart/VerticalBarPlot.java,134,136,5,/**\n   * Sets the vertical axis for the plot.  This method should throw an exception if the axis\n   * doesn't implement the required interfaces.\n   * @param vAxis The new vertical axis.\n   */,3,  public void setVerticalAxis(Axis vAxis) throws AxisNotCompatibleException {\n  // check that the axis implements the required interface (if not raise an exception);\n  super.setVerticalAxis(vAxis);\n
2916,addHorizontalLine,XYPlot,JFreeChart060,jfreechart-0.6.0/source/com/jrefinery/chart/XYPlot.java,142,143,4,/**\n   * Adds a horizontal line at location with default color red.\n   * @return void\n   */,2,"  public void addHorizontalLine(Number location) {\n    addHorizontalLine(location, Color.red);\n"
2917,VerticalBarPlot,VerticalBarPlot,JFreeChart060,jfreechart-0.6.0/source/com/jrefinery/chart/VerticalBarPlot.java,79,87,12,"/**\n   * Standard constructor: returns a BarPlot with attributes specified by the caller.\n   * @param horizontal The horizontal axis.\n   * @param vertical The vertical axis.\n   * @param introGapPercent The gap before the first bar in the plot, as a percentage of the\n   *            available drawing space.\n   * @param trailGapPercent The gap after the last bar in the plot, as a percentage of the\n   *            available drawing space.\n   * @param categoryGapsPercent The percentage of drawing space allocated to the gap between the\n   *               last bar in one category and the first bar in the next category.\n   * @param itemGapsPercent The gap between bars within the same category.\n   */",8,"  public VerticalBarPlot(Axis horizontal, Axis vertical, Insets insets,\n         double introGapPercent, double trailGapPercent,\n               double categoryGapPercent, double seriesGapPercent)\n    throws AxisNotCompatibleException, PlotNotCompatibleException\n  {\n  super(horizontal, vertical, insets,\n      introGapPercent, trailGapPercent, categoryGapPercent, seriesGapPercent);\n    this.renderer = new VerticalBarRenderer();\n"
2918,isCompatibleHorizontalAxis,XYPlot,JFreeChart060,jfreechart-0.6.0/source/com/jrefinery/chart/XYPlot.java,184,191,6,"/**\n   * Checks the compatibility of a horizontal axis, returning true if the axis is compatible with\n   * the plot, and false otherwise.\n   * @param axis The horizontal axis;\n   * @return True if the axis is compatible with the plot, and false otherwise.\n   */",8,  public boolean isCompatibleHorizontalAxis(Axis axis) {\n  if (axis instanceof HorizontalNumberAxis) {\n    return true;\n  }\n  else if (axis instanceof HorizontalDateAxis) {\n    return true;\n  }\n  else return false;\n
2919,getItemRenderer,XYPlot,JFreeChart060,jfreechart-0.6.0/source/com/jrefinery/chart/XYPlot.java,95,96,4,/**\n   * Returns a reference to the current item renderer.\n   * @return A reference to the current item renderer.\n   */,2,  public XYItemRenderer getItemRenderer() {\n    return this.renderer;\n
2920,getDataset,VerticalBarPlot,JFreeChart060,jfreechart-0.6.0/source/com/jrefinery/chart/VerticalBarPlot.java,117,118,3,"/**\n   * A convenience method that returns the dataset for the plot, cast as a CategoryDataset.\n   */",2,  public CategoryDataset getDataset() {\n  return (CategoryDataset)chart.getDataset();\n
2921,addVerticalLine,XYPlot,JFreeChart060,jfreechart-0.6.0/source/com/jrefinery/chart/XYPlot.java,120,121,4,/**\n   * Adds a vertical line at location with default color blue.\n   * @return void\n   */,2,"  public void addVerticalLine(Number location) {\n    addVerticalLine(location, Color.blue);\n"
2922,getMinimumVerticalDataValue,VerticalBarPlot,JFreeChart060,jfreechart-0.6.0/source/com/jrefinery/chart/VerticalBarPlot.java,389,395,4,"/**\n   * Returns the minimum value in the range, since this is plotted against the vertical axis for\n   * BarPlot.\n   */",6,  public Number getMinimumVerticalDataValue() {\n  Dataset data = this.getChart().getDataset();\n  if (data!=null) {\n    return Datasets.getMinimumRangeValue(data);\n  }\n  else return null;\n
2923,getVerticalValueAxis,XYPlot,JFreeChart060,jfreechart-0.6.0/source/com/jrefinery/chart/XYPlot.java,174,175,5,/**\n   * A convenience method that returns a reference to the vertical axis cast as a\n   * ValueAxis.\n   * @return The vertical axis cast as a ValueAxis.\n   */,2,  public ValueAxis getVerticalValueAxis() {\n  return (ValueAxis)verticalAxis;\n
2924,isCompatibleVerticalAxis,VerticalBarPlot,JFreeChart060,jfreechart-0.6.0/source/com/jrefinery/chart/VerticalBarPlot.java,211,215,5,"/**\n   * Checks the compatibility of a vertical axis, returning true if the axis is compatible with\n   * the plot, and false otherwise.\n   * @param axis The vertical axis;\n   */",5,  public boolean isCompatibleVerticalAxis(Axis axis) {\n  if (axis instanceof VerticalNumberAxis) {\n    return true;\n  }\n  else return false;\n
2925,getDataset,XYPlot,JFreeChart060,jfreechart-0.6.0/source/com/jrefinery/chart/XYPlot.java,112,113,4,"/**\n   * A convenience method that returns the dataset for the plot, cast as an XYDataset.\n   * @return The dataset for the plot, cast as an XYDataset.\n   */",2,  public XYDataset getDataset() {\n  return (XYDataset)chart.getDataset();\n
2926,getCategories,VerticalBarPlot,JFreeChart060,jfreechart-0.6.0/source/com/jrefinery/chart/VerticalBarPlot.java,160,161,3,/**\n   * A convenience method that returns a list of the categories in the dataset.\n   */,2,  public java.util.List getCategories() {\n  return getDataset().getCategories();\n
2927,drawOutlineAndBackground,VerticalBarPlot,JFreeChart060,jfreechart-0.6.0/source/com/jrefinery/chart/VerticalBarPlot.java,338,348,5,/**\n   * Draws the plot outline and background.\n   * @param g2 The graphics device.\n   * @param area The area for the plot.\n   */,9,"  public void drawOutlineAndBackground(Graphics2D g2, Shape area) {\n  if (backgroundPaint!=null) {\n    g2.setPaint(backgroundPaint);\n    g2.fill(area);\n  }\n  if ((outlineStroke!=null) && (outlinePaint!=null)) {\n    g2.setStroke(outlineStroke);\n    g2.setPaint(outlinePaint);\n    g2.draw(area);\n"
2928,getValueAxis,VerticalBarPlot,JFreeChart060,jfreechart-0.6.0/source/com/jrefinery/chart/VerticalBarPlot.java,125,126,4,/**\n   * A convenience method that returns a reference to the vertical axis cast as a\n   * VerticalNumberAxis.\n   */,2,  public VerticalNumberAxis getValueAxis() {\n  return (VerticalNumberAxis)verticalAxis;\n
2929,barWidthsPerCategory,VerticalBarRenderer,JFreeChart060,jfreechart-0.6.0/source/com/jrefinery/chart/VerticalBarRenderer.java,64,65,4,"/**\n   * Returns the number of bar-widths displayed in each category.  For this renderer, there is one\n   * bar per series, so we return the number of series.\n   */",2,  public int barWidthsPerCategory(CategoryDataset data) {\n    return data.getSeriesCount();\n
2930,hasItemGaps,VerticalBarRenderer,JFreeChart060,jfreechart-0.6.0/source/com/jrefinery/chart/VerticalBarRenderer.java,56,57,3,"/**\n   * Returns true, since for this renderer there are gaps between the items in one category.\n   */",2,  public boolean hasItemGaps() {\n    return true;\n
2931,drawBar,VerticalBarRenderer,JFreeChart060,jfreechart-0.6.0/source/com/jrefinery/chart/VerticalBarRenderer.java,85,140,17,/**\n   * Handles the rendering of a single bar.\n   * @param g2\n   * @param plotArea\n   * @param plot\n   * @param valueAxis\n   * @param data\n   * @param series\n   * @param category\n   * @param categoryIndex\n   * @param translatedZero\n   * @param itemWidth\n   * @param categorySpan\n   * @param categoryGapSpan\n   * @param itemSpan\n   * @param itemGapSpan\n   */,49,"  public void drawBar(Graphics2D g2, Rectangle2D plotArea, BarPlot plot, ValueAxis valueAxis,\n            CategoryDataset data, int series, Object category, int categoryIndex,\n            double translatedZero, double itemWidth,\n            double categorySpan, double categoryGapSpan,\n            double itemSpan, double itemGapSpan) {\n    // first check the value we are plotting...\n    Number value = data.getValue(series, category);\n    if (value!=null) {\n      // BAR X\n      double rectX = plotArea.getX()+plotArea.getWidth()*plot.getIntroGapPercent();\n      int categories = data.getCategoryCount();\n      int seriesCount = data.getSeriesCount();\n      if (categories>1) {\n        rectX = rectX\n            // bars in completed categories\n            + categoryIndex*(categorySpan/categories)\n            // gaps between completed categories\n            + (categoryIndex*(categoryGapSpan/(categories-1))\n            // bars+gaps completed in current category\n            + (series*itemSpan/(categories*seriesCount)));\n        if (seriesCount>1) {\n          rectX = rectX\n              + (series*itemGapSpan/(categories*(seriesCount-1)));\n        }\n      }\n      else {\n        rectX = rectX\n            // bars+gaps completed in current category\n            + (series*itemSpan/(categories*seriesCount));\n        if (seriesCount>1) {\n          rectX = rectX\n              + (series*itemGapSpan/(categories*(seriesCount-1)));\n        }\n      }\n      // BAR Y\n      double translatedValue = valueAxis.translatedValue(value, plotArea);\n      double rectY = Math.min(translatedZero, translatedValue);\n      // BAR WIDTH\n      double rectWidth = itemWidth;\n      // BAR HEIGHT\n      double rectHeight = Math.abs(translatedValue-translatedZero);\n      Rectangle2D bar = new Rectangle2D.Double(rectX, rectY, rectWidth, rectHeight);\n      Paint seriesPaint = plot.getSeriesPaint(series);\n      g2.setPaint(seriesPaint);\n      g2.fill(bar);\n      if (itemWidth>3) {\n        g2.setStroke(plot.getSeriesStroke(series));\n        g2.setPaint(plot.getSeriesOutlinePaint(series));\n        g2.draw(bar);\n"
2932,setGridPaint,ValueAxis,JFreeChart060,jfreechart-0.6.0/source/com/jrefinery/chart/ValueAxis.java,222,224,5,/**\n   * Sets the Paint used to color the grid lines (if visible) and notifies registered listeners\n   * that the axis has been modified.\n   * @param paint The new grid paint.\n   */,3,  public void setGridPaint(Paint paint) {\n  gridPaint = paint;\n  notifyListeners(new AxisChangeEvent(this));\n
2933,getGridPaint,ValueAxis,JFreeChart060,jfreechart-0.6.0/source/com/jrefinery/chart/ValueAxis.java,213,214,3,/**\n   * Returns the Paint used to color the grid lines (if visible).\n   */,2,  public Paint getGridPaint() {\n  return gridPaint;\n
2934,ValueAxis,ValueAxis,JFreeChart060,jfreechart-0.6.0/source/com/jrefinery/chart/ValueAxis.java,98,113,20,/**\n   * Constructs a value axis.\n   * @param label The axis label.\n   * @param labelFont The font for displaying the axis label.\n   * @param labelPaint The paint used to draw the axis label.\n   * @param labelInsets Determines the amount of blank space around the label.\n   * @param tickLabelsVisible Flag indicating whether or not the tick labels are visible.\n   * @param tickLabelFont The font used to display tick labels.\n   * @param tickLabelPaint The paint used to draw tick labels.\n   * @param tickLabelInsets Determines the amount of blank space around tick labels.\n   * @param tickMarksVisible Flag indicating whether or not the tick marks are visible.\n   * @param tickMarkStroke The stroke used to draw tick marks (if visible).\n   * @param autoRange Flag indicating whether or not the axis range is automatically adjusted to\n   *          fit the data.\n   * @param autoTickUnit A flag indicating whether or not the tick unit is automatically\n   *           selected.\n   * @param showGridLines Flag indicating whether or not grid lines are visible for this axis.\n   * @param gridStroke The Stroke used to display grid lines (if visible).\n   * @param gridPaint The Paint used to display grid lines (if visible).\n   */,14,"  public ValueAxis(String label, Font labelFont, Paint labelPaint, Insets labelInsets,\n       boolean tickLabelsVisible,\n           Font tickLabelFont, Paint tickLabelPaint, Insets tickLabelInsets,\n       boolean tickMarksVisible, Stroke tickMarkStroke,\n       boolean autoRange, boolean autoTickUnit,\n       boolean showGridLines, Stroke gridStroke, Paint gridPaint) {\n  super(label, labelFont, labelPaint, labelInsets,\n      tickLabelsVisible, tickLabelFont, tickLabelPaint, tickLabelInsets,\n      tickMarksVisible, tickMarkStroke);\n  this.autoRange = autoRange;\n  this.autoTickUnit = autoTickUnit;\n  this.showGridLines = showGridLines;\n  this.gridStroke = gridStroke;\n  this.gridPaint = gridPaint;\n"
2935,setGridStroke,ValueAxis,JFreeChart060,jfreechart-0.6.0/source/com/jrefinery/chart/ValueAxis.java,205,207,5,/**\n   * Sets the Stroke used to draw the grid lines (if visible) and notifies registered listeners\n   * that the axis has been modified.\n   * @param stroke The new grid line stroke.\n   */,3,  public void setGridStroke(Stroke stroke) {\n  gridStroke = stroke;\n  notifyListeners(new AxisChangeEvent(this));\n
2936,isShowGridLines,ValueAxis,JFreeChart060,jfreechart-0.6.0/source/com/jrefinery/chart/ValueAxis.java,179,180,3,"/**\n   * Returns true if the grid lines are visible for this axis, and false otherwise.\n   */",2,  public boolean isShowGridLines() {\n  return showGridLines;\n
2937,setShowGridLines,ValueAxis,JFreeChart060,jfreechart-0.6.0/source/com/jrefinery/chart/ValueAxis.java,188,190,5,/**\n   * Sets the visibility of the grid lines and notifies registered listeners that the axis has\n   * been modified.\n   * @param show The new setting.\n   */,3,  public void setShowGridLines(boolean show) {\n  showGridLines = show;\n  notifyListeners(new AxisChangeEvent(this));\n
2938,setAutoTickValue,ValueAxis,JFreeChart060,jfreechart-0.6.0/source/com/jrefinery/chart/ValueAxis.java,167,171,7,/**\n   * Sets a flag indicating whether or not the tick unit is automatically selected from a\n   * range of standard tick units.\n   * <P>\n   * Registered listeners are notified of a change to the axis.\n   * @param flag The new value of the flag.\n   */,4,  public void setAutoTickValue(boolean flag) {\n    if (this.autoTickUnit!=flag) {\n      this.autoTickUnit = flag;\n    notifyListeners(new AxisChangeEvent(this));\n
2939,ValueAxis,ValueAxis,JFreeChart060,jfreechart-0.6.0/source/com/jrefinery/chart/ValueAxis.java,121,127,4,/**\n   * Constructs a value axis.\n   * @param label The axis label.\n   */,7,  public ValueAxis(String label) {\n  super(label);\n  this.autoRange = true;\n  this.autoTickUnit = true;\n  this.showGridLines = true;\n  this.gridStroke = ValueAxis.DEFAULT_GRID_LINE_STROKE;\n    this.gridPaint = Color.gray;\n
2940,getGridStroke,ValueAxis,JFreeChart060,jfreechart-0.6.0/source/com/jrefinery/chart/ValueAxis.java,196,197,3,/**\n   * Returns the Stroke used to draw the grid lines (if visible).\n   */,2,  public Stroke getGridStroke() {\n  return gridStroke;\n
2941,setAutoRange,ValueAxis,JFreeChart060,jfreechart-0.6.0/source/com/jrefinery/chart/ValueAxis.java,143,147,5,"/**\n   * Sets a flag that determines whether or not the axis range is automatically adjusted to fit\n   * the data, and notifies registered listeners that the axis has been modified.\n   * @param auto Flag indicating whether or not the axis is automatically scaled to fit the data.\n   */",5,  public void setAutoRange(boolean auto) {\n  if (this.autoRange!=auto) {\n    this.autoRange=auto;\n    if (autoRange) autoAdjustRange();\n    notifyListeners(new AxisChangeEvent(this));\n
2942,isAutoTickUnit,ValueAxis,JFreeChart060,jfreechart-0.6.0/source/com/jrefinery/chart/ValueAxis.java,156,157,5,/**\n   * Returns A flag indicating whether or not the tick unit is automatically selected from a\n   * range of standard tick units.\n   * @return A flag indicating whether or not the tick unit is automatically selected.\n   */,2,  public boolean isAutoTickUnit() {\n  return autoTickUnit;\n
