method_id,method_name,class_name,software_system,filepath,start_line,end_line,Length_of_Head_Comment,Head_Comment,Length_of_the_Implementation,Method_Implementation
3342,setTickLabelFont,Axis,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/Axis.java,352,362,11,/**\n\n   * Sets the font for the tick labels.\n\n   * <P>\n\n   * Registered listeners are notified of a general change to the axis.\n\n   * @param font The new tick label font.\n\n   */,18,"  public void setTickLabelFont(Font font) {\n\n    // check arguments...\n\n    if (font==null) {\n\n      throw new IllegalArgumentException(""Axis.setTickLabelFont(...): null not permitted."");\n\n    }\n\n    // apply change if necessary...\n\n  if (!this.tickLabelFont.equals(font)) {\n\n    this.tickLabelFont = font;\n\n    notifyListeners(new AxisChangeEvent(this));\n\n"
3343,Axis,Axis,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/Axis.java,128,139,7,"/**\n\n   * Constructs an axis, using default values where necessary.\n\n   * @param label The axis label (null permitted).\n\n   */",22,"  protected Axis(String label) {\n\n  this(label,\n\n       DEFAULT_AXIS_LABEL_FONT,\n\n       DEFAULT_AXIS_LABEL_PAINT,\n\n       DEFAULT_AXIS_LABEL_INSETS,\n\n       true,  // tick labels visible\n\n       DEFAULT_TICK_LABEL_FONT,\n\n       DEFAULT_TICK_LABEL_PAINT,\n\n       DEFAULT_TICK_LABEL_INSETS,\n\n       true,  // tick marks visible\n\n       DEFAULT_TICK_STROKE);\n\n"
3344,getLabelInsets,Axis,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/Axis.java,299,300,7,"/**\n\n   * Returns the insets for the label (that is, the amount of blank space that should be left\n\n   * around the label).\n\n   */",4,  public Insets getLabelInsets() {\n\n  return this.labelInsets;\n\n
3345,notifyListeners,Axis,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/Axis.java,533,537,9,/**\n\n   * Notifies all registered listeners that the axis has changed.  The AxisChangeEvent provides\n\n   * information about the change.\n\n   * @param event Information about the change to the axis.\n\n   */,10,  protected void notifyListeners(AxisChangeEvent event) {\n\n  java.util.Iterator iterator = listeners.iterator();\n\n  while (iterator.hasNext()) {\n\n    AxisChangeListener listener = (AxisChangeListener)iterator.next();\n\n    listener.axisChanged(event);\n\n
3346,getLabelPaint,Axis,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/Axis.java,270,271,7,/**\n\n   * Returns the color/shade used to draw the axis label.\n\n   * @return The color/shade used to draw the axis label.\n\n   */,4,  public Paint getLabelPaint() {\n\n  return this.labelPaint;\n\n
3347,setLabel,Axis,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/Axis.java,219,231,11,/**\n\n   * Sets the label for the axis.\n\n   * <P>\n\n   * Registered listeners are notified of a general change to the axis.\n\n   * @param label The new label for the axis (null permitted).\n\n   */,24,  public void setLabel(String label) {\n\n    String existing = this.label;\n\n    if (existing!=null) {\n\n    if (!existing.equals(label)) {\n\n      this.label = label;\n\n      notifyListeners(new AxisChangeEvent(this));\n\n    }\n\n    }\n\n    else {\n\n      if (label!=null) {\n\n      this.label = label;\n\n      notifyListeners(new AxisChangeEvent(this));\n\n
3348,getTickLabelFont,Axis,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/Axis.java,342,343,7,/**\n\n   * Returns the font used for the tick labels (if showing).\n\n   * @return The font used for the tick labels.\n\n   */,4,  public Font getTickLabelFont() {\n\n  return tickLabelFont;\n\n
3349,setTickMarksVisible,Axis,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/Axis.java,437,441,11,/**\n\n   * Sets the flag that indicates whether or not the tick marks are showing.\n\n   * <P>\n\n   * Registered listeners are notified of a general change to the axis.\n\n   * @param flag The flag.\n\n   */,8,  public void setTickMarksVisible(boolean flag) {\n\n  if (flag!=tickMarksVisible) {\n\n    tickMarksVisible = flag;\n\n    notifyListeners(new AxisChangeEvent(this));\n\n
3350,setTickLabelPaint,Axis,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/Axis.java,381,391,11,/**\n\n   * Sets the color/shade used to draw tick labels (if they are showing).\n\n   * <P>\n\n   * Registered listeners are notified of a general change to the axis.\n\n   * @param paint The new color/shade.\n\n   */,18,"  public void setTickLabelPaint(Paint paint) {\n\n    // check arguments...\n\n    if (paint==null) {\n\n      throw new IllegalArgumentException(""Axis.setTickLabelPaint(...): null not permitted."");\n\n    }\n\n    // make the change (if necessary)...\n\n  if (!this.tickLabelPaint.equals(paint)) {\n\n    this.tickLabelPaint = paint;\n\n    notifyListeners(new AxisChangeEvent(this));\n\n"
3351,setLabelFont,Axis,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/Axis.java,251,261,11,/**\n\n   * Sets the font for the axis label.\n\n   * <P>\n\n   * Registered listeners are notified of a general change to the axis.\n\n   * @param font The new label font.\n\n   */,18,"  public void setLabelFont(Font font) {\n\n    // check arguments...\n\n    if (font==null) {\n\n      throw new IllegalArgumentException(""Axis.setLabelFont(...): null not permitted."");\n\n    }\n\n    // make the change (if necessary)...\n\n  if (!this.labelFont.equals(font)) {\n\n    this.labelFont = font;\n\n    notifyListeners(new AxisChangeEvent(this));\n\n"
3352,isTickLabelsVisible,Axis,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/Axis.java,319,320,7,/**\n\n   * Returns a flag indicating whether or not the tick labels are visible.\n\n   * @return A flag indicating whether or not the tick labels are visible.\n\n   */,4,  public boolean isTickLabelsVisible() {\n\n  return tickLabelsVisible;\n\n
3353,isTickMarksVisible,Axis,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/Axis.java,427,428,7,/**\n\n   * Returns the flag that indicates whether or not the tick marks are showing.\n\n   * @return The flag that indicates whether or not the tick marks are showing.\n\n   */,4,  public boolean isTickMarksVisible() {\n\n  return tickMarksVisible;\n\n
3354,getTickLabelInsets,Axis,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/Axis.java,400,401,7,/**\n\n   * Returns the insets for the tick labels.\n\n   * @return The insets for the tick labels.\n\n   */,4,  public Insets getTickLabelInsets() {\n\n  return this.tickLabelInsets;\n\n
3355,Axis,Axis,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/Axis.java,156,174,25,/**\n\n   * Constructs an axis.\n\n   * @param label The axis label.\n\n   * @param labelFont The font for displaying the axis label.\n\n   * @param labelPaint The paint used to draw the axis label.\n\n   * @param labelInsets Determines the amount of blank space around the label.\n\n   * @param tickLabelsVisible Flag indicating whether or not the tick labels are visible.\n\n   * @param tickLabelFont The font used to display tick labels.\n\n   * @param tickLabelPaint The paint used to draw tick labels.\n\n   * @param tickLabelInsets Determines the amount of blank space around tick labels.\n\n   * @param tickMarksVisible Flag indicating whether or not tick marks are visible.\n\n   * @param tickMarkStroke The stroke used to draw tick marks (if visible).\n\n   */,34,"  protected Axis(String label,\n\n           Font labelFont, Paint labelPaint, Insets labelInsets,\n\n       boolean tickLabelsVisible,\n\n           Font tickLabelFont, Paint tickLabelPaint, Insets tickLabelInsets,\n\n       boolean tickMarkVisible, Stroke tickMarkStroke) {\n\n  this.label = label;\n\n  this.labelFont = labelFont;\n\n  this.labelPaint = labelPaint;\n\n  this.labelInsets = labelInsets;\n\n  this.tickLabelsVisible = tickLabelsVisible;\n\n  this.tickLabelFont = tickLabelFont;\n\n  this.tickLabelPaint = tickLabelPaint;\n\n  this.tickLabelInsets = tickLabelInsets;\n\n  this.tickMarksVisible = tickMarksVisible;\n\n  this.tickMarkStroke = tickMarkStroke;\n\n  this.ticks = new java.util.ArrayList();\n\n  this.listeners = new java.util.ArrayList();\n\n"
3356,addChangeListener,Axis,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/Axis.java,545,546,7,/**\n\n   * Registers an object for notification of changes to the axis.\n\n   * @param listener The object that is being registered.\n\n   */,4,  public void addChangeListener(AxisChangeListener listener) {\n\n  listeners.add(listener);\n\n
3357,drawVerticalString,Axis,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/Axis.java,564,573,13,/**\n\n   * A utility method for drawing text vertically.\n\n   * @param text The text.\n\n   * @param g2 The graphics device.\n\n   * @param x The x-coordinate.\n\n   * @param y The y-coordinate.\n\n   */,14,"  protected void drawVerticalString(String text, Graphics2D g2, float x, float y) {\n\n  AffineTransform saved = g2.getTransform();\n\n  // apply a 90 degree rotation\n\n  AffineTransform rotate = AffineTransform.getRotateInstance(-Math.PI/2, x, y);\n\n  g2.transform(rotate);\n\n  g2.drawString(text, x, y);\n\n  g2.setTransform(saved);\n\n"
3359,setTickMarkStroke,Axis,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/Axis.java,460,470,11,/**\n\n   * Sets the pen/brush used to draw tick marks (if they are showing).\n\n   * <P>\n\n   * Registered listeners are notified of a general change to the axis.\n\n   * @param stroke The new pen/brush (null not permitted).\n\n   */,18,"  public void setTickMarkStroke(Stroke stroke) {\n\n    // check arguments...\n\n    if (stroke==null) {\n\n      throw new IllegalArgumentException(""Axis.setTickMarkStroke(...): null not permitted."");\n\n    }\n\n    // make the change (if necessary)...\n\n  if (!this.tickMarkStroke.equals(stroke)) {\n\n    this.tickMarkStroke = stroke;\n\n    notifyListeners(new AxisChangeEvent(this));\n\n"
3360,setLabelInsets,Axis,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/Axis.java,308,311,9,"/**\n\n   * Sets the insets for the axis label, and notifies registered listeners that the axis has been\n\n   * modified.\n\n   * @param insets The new label insets;\n\n   */",8,  public void setLabelInsets(Insets insets) {\n\n  if (!insets.equals(this.labelInsets)) {\n\n    this.labelInsets = insets;\n\n    notifyListeners(new AxisChangeEvent(this));\n\n
3361,setLabelPaint,Axis,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/Axis.java,280,290,11,/**\n\n   * Sets the color/shade used to draw the axis label.\n\n   * <P>\n\n   * Registered listeners are notified of a general change to the axis.\n\n   * @param paint The new color/shade for the axis label.\n\n   */,18,"  public void setLabelPaint(Paint paint) {\n\n    // check arguments...\n\n    if (paint==null) {\n\n      throw new IllegalArgumentException(""Axis.setLabelPaint(...): null not permitted."");\n\n    }\n\n    // make the change (if necessary)...\n\n  if (!this.labelPaint.equals(paint)) {\n\n    this.labelPaint = paint;\n\n    notifyListeners(new AxisChangeEvent(this));\n\n"
3362,setTickLabelsVisible,Axis,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/Axis.java,329,333,11,/**\n\n   * Sets the flag that determines whether or not the tick labels are visible.\n\n   * <P>\n\n   * Registered listeners are notified of a general change to the axis.\n\n   * @param flag The flag.\n\n   */,8,  public void setTickLabelsVisible(boolean flag) {\n\n  if (flag!=tickLabelsVisible) {\n\n    tickLabelsVisible = flag;\n\n    notifyListeners(new AxisChangeEvent(this));\n\n
3364,setPlot,Axis,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/Axis.java,195,201,13,/**\n\n   * Sets a reference to the plot that the axis is assigned to.\n\n   * <P>\n\n   * This method is called by Plot in the setHorizontalAxis() and setVerticalAxis() methods.\n\n   * You shouldn\'t need to call the method yourself.\n\n   * @param plot The plot that the axis belongs to.\n\n   */,12,"  public void setPlot(Plot plot) throws PlotNotCompatibleException {\n\n    if (this.isCompatiblePlot(plot) || plot == null) {\n\n    this.plot = plot;\n\n    }\n\n    else throw new PlotNotCompatibleException(""Axis.setPlot(...): ""\n\n                         +""plot not compatible with axis."");\n\n"
3365,getLabel,Axis,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/Axis.java,209,210,7,/**\n\n   * Returns the label for the axis.\n\n   * @return The label for the axis (null possible).\n\n   */,4,  public String getLabel() {\n\n  return label;\n\n
3366,getMaxTickLabelWidth,Axis,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/Axis.java,503,517,11,/**\n\n   * Returns the maximum width of the ticks in the working list (that is set up by\n\n   * refreshTicks()).\n\n   * @param g2 The graphics device.\n\n   * @param plotArea The area within which the plot is to be drawn.\n\n   */,26,"  protected double getMaxTickLabelWidth(Graphics2D g2, Rectangle2D plotArea) {\n\n  double maxWidth = 0.0;\n\n  Font font = getTickLabelFont();\n\n  FontRenderContext frc = g2.getFontRenderContext();\n\n  Iterator iterator = this.ticks.iterator();\n\n  while (iterator.hasNext()) {\n\n    Tick tick = (Tick)iterator.next();\n\n    Rectangle2D labelBounds = font.getStringBounds(tick.getText(), frc);\n\n    if (labelBounds.getWidth()>maxWidth) {\n\n    maxWidth = labelBounds.getWidth();\n\n    }\n\n  }\n\n  return maxWidth;\n\n"
3367,removeChangeListener,Axis,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/Axis.java,553,554,7,/**\n\n   * Deregisters an object for notification of changes to the axis.\n\n   * @param listener The object to deregister.\n\n   */,4,  public void removeChangeListener(AxisChangeListener listener) {\n\n  listeners.remove(listener);\n\n
3369,getPlot,Axis,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/Axis.java,184,185,11,/**\n\n   * Returns the plot that the axis is assigned to.\n\n   * <P>\n\n   * This method will return null if the axis is not currently assigned to a plot.\n\n   * @return The plot that the axis is assigned to.\n\n   */,4,  public Plot getPlot() {\n\n  return plot;\n\n
3370,getTickMarkStroke,Axis,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/Axis.java,450,451,7,/**\n\n   * Returns the pen/brush used to draw tick marks (if they are showing).\n\n   * @return The pen/brush used to draw tick marks.\n\n   */,4,  public Stroke getTickMarkStroke() {\n\n  return tickMarkStroke;\n\n
3372,setTickLabelInsets,Axis,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/Axis.java,409,419,9,"/**\n\n   * Sets the insets for the tick labels, and notifies registered listeners that the axis has\n\n   * been modified.\n\n   * @param insets The new tick label insets.\n\n   */",18,"  public void setTickLabelInsets(Insets insets) {\n\n    // check arguments...\n\n    if (insets==null) {\n\n      throw new IllegalArgumentException(""Axis.setTickLabelInsets(...): null not permitted."");\n\n    }\n\n    // apply change if necessary...\n\n  if (!this.tickLabelInsets.equals(insets)) {\n\n    this.tickLabelInsets = insets;\n\n    notifyListeners(new AxisChangeEvent(this));\n\n"
3373,getLabelFont,Axis,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/Axis.java,241,242,7,/**\n\n   * Returns the font for the axis label.\n\n   * @return The font for the axis label.\n\n   */,4,  public Font getLabelFont() {\n\n  return labelFont;\n\n
3374,getTickLabelPaint,Axis,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/Axis.java,371,372,7,/**\n\n   * Returns the color/shade used for the tick labels.\n\n   * @return The color/shade used for the tick labels.\n\n   */,4,  public Paint getTickLabelPaint() {\n\n  return this.tickLabelPaint;\n\n
3375,getItemGapsPercent,BarPlot,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/BarPlot.java,270,271,7,/**\n\n   * Returns the percentage of the drawing space that is allocated to providing gaps between the\n\n   * items in a category.\n\n   */,4,  public double getItemGapsPercent() {\n\n  return itemGapsPercent;\n\n
3376,setHorizontalAxis,BarPlot,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/BarPlot.java,173,174,7,/**\n\n   * Sets the horizontal axis for the plot.\n\n   * @param axis The new axis.\n\n   */,4,  public void setHorizontalAxis(Axis axis) {\n\n  super.setHorizontalAxis(axis);\n\n
3377,BarPlot,BarPlot,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/BarPlot.java,136,149,25,"/**\n\n   * Constructs a bar plot.\n\n   * @param horizontalAxis The horizontal axis.\n\n   * @param verticalAxis The vertical axis.\n\n   * @param introGapPercent The gap before the first bar in the plot, as a percentage of the\n\n   *            available drawing space.\n\n   * @param trailGapPercent The gap after the last bar in the plot, as a percentage of the\n\n   *            available drawing space.\n\n   * @param categoryGapsPercent The percentage of drawing space allocated to the gap between the\n\n   *              last bar in one category and the first bar in the next category.\n\n   * @param itemGapsPercent The gap between bars within the same category.\n\n   * @param toolTipGenerator The tool tip generator.\n\n   */",24,"  protected BarPlot(Axis horizontalAxis, Axis verticalAxis,\n\n            Insets insets,\n\n        double introGapPercent, double trailGapPercent,\n\n            double categoryGapsPercent, double itemGapsPercent,\n\n            CategoryToolTipGenerator toolTipGenerator) {\n\n  super(horizontalAxis, verticalAxis);\n\n    this.insets = insets;\n\n  this.introGapPercent = introGapPercent;\n\n  this.trailGapPercent = trailGapPercent;\n\n  this.categoryGapsPercent = categoryGapsPercent;\n\n  this.itemGapsPercent = itemGapsPercent;\n\n    this.toolTipGenerator = toolTipGenerator;\n\n"
3378,setCategoryGapsPercent,BarPlot,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/BarPlot.java,250,261,11,"/**\n\n   * Sets the gap between the last bar in one category and the first bar in the\n\n   * next category, and notifies registered listeners that the plot has been modified.\n\n   * @param percent The new gap value, expressed as a percentage of the width of the plot area\n\n   *        (0.05 = 5 percent).\n\n   */",20,"  public void setCategoryGapsPercent(double percent) {\n\n    // check argument...\n\n    if ((percent<0.0) || (percent>MAX_CATEGORY_GAPS_PERCENT)) {\n\n      throw new IllegalArgumentException(""BarPlot.setCategoryGapsPercent(double): argument ""\n\n                        +""outside valid range."");\n\n    }\n\n    // make the change...\n\n  if (this.categoryGapsPercent!=percent) {\n\n      this.categoryGapsPercent=percent;\n\n    notifyListeners(new PlotChangeEvent(this));\n\n"
3379,setVerticalAxis,BarPlot,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/BarPlot.java,165,166,7,/**\n\n   * Sets the vertical axis for the plot.\n\n   * @param axis The new axis.\n\n   */,4,  public void setVerticalAxis(Axis axis) {\n\n  super.setVerticalAxis(axis);\n\n
3380,getDataset,BarPlot,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/BarPlot.java,157,158,7,"/**\n\n   * A convenience method that returns the dataset for the plot, cast as a\n\n   * CategoryDataset.\n\n   */",4,  public CategoryDataset getDataset() {\n\n  return (CategoryDataset)chart.getDataset();\n\n
3381,setTrailGapPercent,BarPlot,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/BarPlot.java,220,231,11,"/**\n\n   * Sets the gap after the last bar on the chart, and notifies registered listeners that the plot\n\n   * has been modified.\n\n   * @param percent The new gap value, expressed as a percentage of the width of the plot area\n\n   *        (0.05 = 5 percent).\n\n   */",20,"  public void setTrailGapPercent(double percent) {\n\n    // check argument...\n\n    if ((percent<0.0) || (percent>MAX_TRAIL_GAP_PERCENT)) {\n\n      throw new IllegalArgumentException(""BarPlot.setTrailGapPercent(double): argument ""\n\n                        +""outside valid range."");\n\n    }\n\n    // make the change...\n\n  if (this.trailGapPercent!=percent) {\n\n      trailGapPercent = percent;\n\n    notifyListeners(new PlotChangeEvent(this));\n\n"
3382,getTrailGapPercent,BarPlot,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/BarPlot.java,210,211,7,"/**\n\n   * Returns the gap following the last bar on the chart, as a percentage of the available\n\n   * drawing space.\n\n   */",4,  public double getTrailGapPercent() {\n\n  return trailGapPercent;\n\n
3383,getIntroGapPercent,BarPlot,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/BarPlot.java,181,182,7,"/**\n\n   * Returns the gap before the first bar on the chart, as a percentage of the available drawing\n\n   * space (0.05 = 5 percent).\n\n   */",4,  public double getIntroGapPercent() {\n\n  return introGapPercent;\n\n
3384,setIntroGapPercent,BarPlot,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/BarPlot.java,191,202,11,"/**\n\n   * Sets the gap before the first bar on the chart, and notifies registered listeners that the\n\n   * plot has been modified.\n\n   * @param percent The new gap value, expressed as a percentage of the width of the plot area\n\n   *        (0.05 = 5 percent).\n\n   */",20,"  public void setIntroGapPercent(double percent) {\n\n    // check argument...\n\n    if ((percent<0.0) || (percent>MAX_INTRO_GAP_PERCENT)) {\n\n      throw new IllegalArgumentException(""BarPlot.setIntroGapPercent(double): argument ""\n\n                        +""outside valid range."");\n\n    }\n\n    // make the change...\n\n  if (this.introGapPercent!=percent) {\n\n      this.introGapPercent = percent;\n\n    notifyListeners(new PlotChangeEvent(this));\n\n"
3385,setItemGapsPercent,BarPlot,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/BarPlot.java,280,291,11,"/**\n\n   * Sets the gap between one bar and the next within the same category, and notifies registered\n\n   * listeners that the plot has been modified.\n\n   * @param percent The new gap value, expressed as a percentage of the width of the plot area\n\n   *        (0.05 = 5 percent).\n\n   */",20,"  public void setItemGapsPercent(double percent) {\n\n    // check argument...\n\n    if ((percent<0.0) || (percent>MAX_ITEM_GAPS_PERCENT)) {\n\n      throw new IllegalArgumentException(""BarPlot.setItemGapsPercent(double): argument ""\n\n                        +""outside valid range."");\n\n    }\n\n    // make the change...\n\n  if (percent!=this.itemGapsPercent) {\n\n      this.itemGapsPercent = percent;\n\n    notifyListeners(new PlotChangeEvent(this));\n\n"
3386,BarPlot,BarPlot,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/BarPlot.java,111,119,9,"/**\n\n   * Constructs a bar plot, using default values where necessary.\n\n   * @param horizontalAxis The horizontal axis.\n\n   * @param verticalAxis The vertical axis.\n\n   */",16,"  protected BarPlot(Axis horizontalAxis, Axis verticalAxis) {\n\n  this(horizontalAxis, verticalAxis,\n\n       Plot.DEFAULT_INSETS,\n\n       DEFAULT_INTRO_GAP_PERCENT,\n\n       DEFAULT_TRAIL_GAP_PERCENT,\n\n       DEFAULT_CATEGORY_GAPS_PERCENT,\n\n       DEFAULT_ITEM_GAPS_PERCENT,\n\n       null);  // tool tip generator\n\n"
3387,getCategoryGapsPercent,BarPlot,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/BarPlot.java,240,241,7,/**\n\n   * Returns the percentage of the drawing space that is allocated to providing gaps between the\n\n   * categories.\n\n   */,4,  public double getCategoryGapsPercent() {\n\n  return categoryGapsPercent;\n\n
3390,PeriodMarkerPlot,PeriodMarkerPlot,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/PeriodMarkerPlot.java,55,58,1,/** Creates new SignalsPlot */,6,"  public PeriodMarkerPlot(Axis horizontal, Axis vertical) throws AxisNotCompatibleException,\n\n                                   PlotNotCompatibleException {\n\n      super(horizontal, vertical);\n\n"
3391,isCompatibleVerticalAxis,PeriodMarkerPlot,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/PeriodMarkerPlot.java,100,105,11,"/**\n\n   * Checks the compatibility of a vertical axis, returning true if the axis is compatible with\n\n   * the plot, and false otherwise.  The vertical axis for this plot must be an instance of\n\n   * VerticalNumberAxis.\n\n   * @param axis The vertical axis.\n\n   */",12,  public boolean isCompatibleVerticalAxis(Axis axis)\n\n  {\n\n  if (axis instanceof VerticalNumberAxis)\n\n    return true;\n\n  else\n\n    return false;\n\n
3392,draw,PeriodMarkerPlot,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/PeriodMarkerPlot.java,195,234,9,/**\n\n   * Draws the plot on a Java 2D graphics device (such as the screen or a printer).\n\n   * @param g2 The graphics device;\n\n   * @param drawArea The area within which the plot should be drawn;\n\n   */,62,"  public void draw(Graphics2D g2, Rectangle2D drawArea, DrawInfo info){\n\n    if (insets!=null) {\n\n      drawArea = new Rectangle2D.Double(drawArea.getX()+insets.left,\n\n                        drawArea.getY()+insets.top,\n\n                        drawArea.getWidth()-insets.left-insets.right,\n\n                        drawArea.getHeight()-insets.top-insets.bottom);\n\n    }\n\n    // we can cast the axes because HiLowPlot enforces support of these interfaces\n\n    HorizontalAxis ha = getHorizontalAxis();\n\n    VerticalAxis va = getVerticalAxis();\n\n    double h = ha.reserveHeight(g2, this, drawArea);\n\n    Rectangle2D vAxisArea = va.reserveAxisArea(g2, this, drawArea, h);\n\n    // compute the plot area\n\n    Rectangle2D plotArea = new Rectangle2D.Double(drawArea.getX()+vAxisArea.getWidth(),\n\n                            drawArea.getY(),\n\n                            drawArea.getWidth()-vAxisArea.getWidth(),\n\n                            drawArea.getHeight()-h);\n\n    drawOutlineAndBackground(g2, plotArea);\n\n    // draw the axes\n\n    this.horizontalAxis.draw(g2, drawArea, plotArea);\n\n    this.verticalAxis.draw(g2, drawArea, plotArea);\n\n    Shape originalClip = g2.getClip();\n\n    g2.clip(plotArea);\n\n    //SignalsDataset data = getDataset();\n\n    XYDataset data = getTempXYDataset();\n\n    if( data!= null ){\n\n      int seriesCount = data.getSeriesCount();\n\n      for(int serie=0; serie<seriesCount; serie++)\n\n        drawMarkedPeriods(data, serie, g2, plotArea);   // area should be remaining area only\n\n    }\n\n    g2.setClip(originalClip);\n\n"
3393,getMinimumHorizontalDataValue,PeriodMarkerPlot,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/PeriodMarkerPlot.java,130,147,7,"/**\n\n   * Returns the minimum value in the domain, since this is plotted against the horizontal axis\n\n   * for a HighLowPlot.\n\n   */",32,"  public Number getMinimumHorizontalDataValue() {\n\n  //SignalsDataset data = getDataset();\n\n    XYDataset data = getTempXYDataset();\n\n  if( data ==null )\n\n      return null;\n\n    long minimum = Long.MAX_VALUE;\n\n    int seriesCount = data.getSeriesCount();\n\n    for (int series=0; series<seriesCount; series++) {\n\n      int itemCount = data.getItemCount(series);\n\n      for(int itemIndex = 0; itemIndex < itemCount; itemIndex++){\n\n        Number value = data.getXValue(series, itemIndex); // Adjust with type to make room for the symbols\n\n        if (value!=null)\n\n          minimum = Math.min(minimum, value.longValue());\n\n      }\n\n    }\n\n    return new Long(minimum);\n\n"
3394,getTempXYDataset,PeriodMarkerPlot,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/PeriodMarkerPlot.java,75,76,5,"/**\n\n   * A convenience method that returns the dataset for the plot, cast as an HighLowDataset.\n\n   */",4,  public XYDataset getTempXYDataset() { // Usefull until SignalsDataset is included in jcommon.SubSeriesDataset\n\n  return (XYDataset)chart.getDataset();\n\n
3395,getHorizontalValueAxis,PeriodMarkerPlot,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/PeriodMarkerPlot.java,112,114,7,/**\n\n   * A convenience method that returns a reference to the horizontal axis cast as a\n\n   * HorizontalValueAxis.\n\n   */,6,  public ValueAxis getHorizontalValueAxis()\n\n  {\n\n    return (ValueAxis)horizontalAxis;\n\n
3396,getMaximumVerticalDataValue,PeriodMarkerPlot,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/PeriodMarkerPlot.java,186,187,7,"/**\n\n   * Returns the maximum value in the range, since this is plotted against the vertical axis for\n\n   * a HighLowPlot.\n\n   */",4,  public Number getMaximumVerticalDataValue() {\n\n    return null; //new Double(Double.NEGATIVE_INFINITY); doesn't work (??)\n\n
3397,getVerticalValueAxis,PeriodMarkerPlot,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/PeriodMarkerPlot.java,121,123,7,/**\n\n   * A convenience method that returns a reference to the vertical axis cast as a\n\n   * VerticalNumberAxis.\n\n   */,6,  public ValueAxis getVerticalValueAxis()\n\n  {\n\n    return (ValueAxis)verticalAxis;\n\n
3398,getPlotType,PeriodMarkerPlot,JFreeChart071,jfreechart-0.7.1/source/com/jrefinery/chart/PeriodMarkerPlot.java,65,66,5,"/**\n\n   * Returns the plot type as a string. This implementation returns ""HiLow Plot"".\n\n   */",4,"  public String getPlotType() {\n\n      return ""Period Marker Plot"";\n\n"
